Split	TweetId	username	mentname	Date	group	party	Admiration	Anger	Disgust	Fear	Interest	Joy	Sadness	Surprise
train	877938344230965248	repjayapal	repjohnyarmuth	2017-06-22	1	D	False	False	False	False	True	False	False	False
train	877997356322439168	repcharliedent	congressmangt	2017-06-22	1	R	True	False	False	False	False	True	False	False
train	878259442453585920	chrismurphyct	senblumenthal	2017-06-23	1	D	False	False	False	False	False	False	False	False
train	880100572862582784	repdebdingell	repfredupton	2017-06-28	-1	D	False	False	False	False	True	False	False	False
train	880135131419246594	repwilson	staceyplaskett	2017-06-28	1	D	True	False	False	False	False	True	False	False
train	880819023646248961	repgwenmoore	speakerryan	2017-06-30	-1	D	False	False	False	False	False	False	False	False
train	881283128140156929	gerryconnolly	timkaine	2017-07-01	1	D	False	False	False	False	False	True	False	False
train	877643198679482368	reppeteaguilar	johncornyn	2017-06-21	-1	D	False	False	False	False	False	True	False	False
train	883024475897376768	reprokhanna	keithellison	2017-07-06	1	D	False	False	False	False	False	True	False	False
train	884868868015091712	repmarcykaptur	repdavejoyce	2017-07-11	-1	D	True	False	False	False	False	True	False	False
train	885530104977391616	senatorcarper	randpaul	2017-07-13	-1	D	False	False	False	False	False	False	False	False
train	885596544581468161	reploudermilk	stevescalise	2017-07-13	1	R	False	False	False	False	False	False	True	False
train	885926873439621123	repbrianmast	repjoshg	2017-07-14	-1	R	False	False	False	False	False	True	False	False
train	885943580359086081	repmarciafudge	speakerryan	2017-07-14	-1	D	False	True	True	False	False	False	False	False
train	886354878314020864	lisamurkowski	sendansullivan	2017-07-15	1	R	False	False	False	False	False	True	False	False
train	887428972732190721	repdianadegette	reprichhudson	2017-07-18	-1	D	False	False	False	False	False	False	False	False
train	884841465268011008	sentedcruz	sentomcotton	2017-07-11	1	R	False	False	False	False	True	True	False	False
train	877615918314004481	repwilson	repbarbaralee	2017-06-21	1	D	True	False	False	False	False	False	False	False
train	877325998336860160	repterrisewell	repsmucker	2017-06-20	-1	D	False	False	False	False	False	True	False	False
train	877167640426532865	repdinatitus	speakerryan	2017-06-20	-1	D	False	True	True	False	False	False	False	False
train	874980971392753664	gracenapolitano	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	874981839051665409	repcohen	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	874986268983164928	repkathleenrice	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	874991726431264769	repspeier	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	874992625157365760	repbyrne	stevescalise	2017-06-14	1	R	False	False	False	False	False	False	True	False
train	874995830624833536	repjohndelaney	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	875012562869526528	reppeteaguilar	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	875092652953305091	repdwightevans	repbrianfitz	2017-06-14	-1	D	False	False	False	False	False	True	False	False
train	875348710204604417	repandybiggsaz	stevescalise	2017-06-15	1	R	False	False	False	False	False	False	True	False
train	875368421717889024	repmccaul	stevescalise	2017-06-15	1	R	False	False	False	False	False	False	True	False
train	875397965917151237	repmaloney	stevescalise	2017-06-15	-1	D	False	False	False	False	False	False	True	False
train	875420218390171648	reptimryan	usrepmikedoyle	2017-06-15	1	D	False	False	False	False	False	True	False	False
train	875478573771083776	markwarner	stevescalise	2017-06-15	-1	D	False	False	False	False	False	False	True	False
train	875483550899994624	reprokhanna	stevescalise	2017-06-15	-1	D	False	False	False	False	False	True	False	False
train	875514317445226496	reptenney	repschneider	2017-06-15	-1	R	False	False	False	False	False	True	False	False
train	875750099518967812	repwalterjones	repscottpeters	2017-06-16	-1	R	False	False	False	False	False	True	False	False
train	875812878888161281	repdonaldpayne	repsires	2017-06-16	1	D	False	False	False	False	False	False	False	False
train	887741833345937408	repkarenbass	repcohen	2017-07-19	1	D	False	False	False	False	False	False	False	False
train	930449987032535040	repjimbanks	repshimkus	2017-11-14	1	R	False	False	False	False	False	True	False	False
train	887765430181515264	dorismatsui	repguthrie	2017-07-19	-1	D	False	False	False	False	False	False	False	False
train	887836591703678977	repgallagher	senjohnmccain	2017-07-19	1	R	True	False	False	False	False	False	True	False
train	893504157235261441	repdonbacon	gopleader	2017-08-04	1	R	False	False	False	False	False	False	False	False
train	893571569137700865	repdankildee	keithellison	2017-08-04	1	D	True	False	False	False	False	True	False	False
train	894203950886518784	senatormenendez	corybooker	2017-08-06	1	D	True	False	False	False	False	True	False	False
train	89422564983709696	repjoecourtney	senblumenthal	2011-07-08	1	D	False	False	False	False	False	True	False	False
train	894631289990651904	repbrianmast	repscottpeters	2017-08-07	-1	R	False	False	False	False	False	True	False	False
train	895313560212983808	repmarkpocan	speakerryan	2017-08-09	-1	D	False	True	True	False	False	False	False	False
train	895993212476600320	repjoshg	repbrianmast	2017-08-11	-1	D	False	False	False	False	False	False	False	False
train	892527515092353025	senwhitehouse	chuckgrassley	2017-08-01	-1	D	False	False	False	False	False	True	False	False
train	898581885944610816	senwhitehouse	jeffflake	2017-08-18	-1	D	False	False	False	False	True	False	False	False
train	899992626908332032	repwalberg	repdebdingell	2017-08-22	-1	R	False	False	False	False	False	False	False	False
train	900104578984816645	rephuffman	repspeier	2017-08-22	1	D	False	False	False	False	False	False	False	False
train	905156874701594624	senwhitehouse	senjohnmccain	2017-09-05	-1	D	False	False	False	False	False	False	False	False
train	905547769301131265	repdianadegette	speakerryan	2017-09-06	-1	D	False	False	False	False	False	False	False	False
train	905598474569347072	congressmanhice	repgosar	2017-09-06	1	R	False	False	False	False	True	False	False	False
train	905908221109522435	repbyrne	repterrisewell	2017-09-07	-1	R	False	False	False	False	True	False	False	False
train	905910445747224578	senschumer	staceyplaskett	2017-09-07	1	D	False	False	False	False	False	False	False	False
train	899239602975682560	senatorsinema	stevedaines	2017-08-20	-1	D	False	False	False	False	False	True	False	False
train	892512798793715713	sendansullivan	lisamurkowski	2017-08-01	1	R	False	False	False	False	False	False	False	False
train	891000131385831424	speakerpelosi	bettymccollum04	2017-07-28	1	D	True	False	False	False	False	False	False	False
train	890752427682607105	reptomsuozzi	reppeteking	2017-07-27	-1	D	False	False	False	False	False	False	False	False
train	887837728691429376	senrobportman	senjohnmccain	2017-07-19	1	R	False	False	False	False	False	False	True	False
train	887845414212427777	reptommacarthur	senjohnmccain	2017-07-19	1	R	False	False	False	False	False	False	True	False
train	888022122488115201	dorismatsui	senjohnmccain	2017-07-20	-1	D	False	False	False	False	False	False	True	False
train	888034701415469056	repbuddycarter	senjohnmccain	2017-07-20	1	R	True	False	False	False	False	False	True	False
train	888068910674837507	senatorrisch	senjohnmccain	2017-07-20	1	R	False	False	False	False	False	False	True	False
train	888445534276636673	repraulgrijalva	senatorbaldwin	2017-07-21	1	D	False	False	False	False	True	False	False	False
train	888851481759289349	senatorbaldwin	senjohnmccain	2017-07-22	-1	D	True	False	False	False	False	True	False	False
train	889998444634533888	repbobgibbs	repmarcykaptur	2017-07-25	-1	R	False	False	False	False	True	False	False	False
train	890179906931269636	senatorsinema	repmullin	2017-07-26	-1	D	False	False	False	False	True	False	False	False
train	890248398007390208	reprutherfordfl	stevescalise	2017-07-26	1	R	False	False	False	False	False	True	False	False
train	890266635679957002	reprwilliams	stevescalise	2017-07-26	1	R	False	False	False	False	True	True	False	False
train	890287874255597568	roslehtinen	senjohnmccain	2017-07-26	1	R	True	False	False	False	True	False	False	False
train	890335817528422400	roslehtinen	nitalowey	2017-07-26	-1	R	False	False	False	False	False	False	False	False
train	890586015001436160	reptedbudd	reprooney	2017-07-27	1	R	False	False	False	False	True	False	False	False
train	890601620970422277	johncornyn	repmarkmeadows	2017-07-27	1	R	False	False	False	False	True	False	False	False
train	890674916592422913	senatortimscott	chuckgrassley	2017-07-27	1	R	False	False	False	False	False	False	False	False
train	890719100548284417	congboyle	repbrianfitz	2017-07-27	-1	D	True	False	False	False	False	True	False	False
train	887835735126048769	senbobcasey	senjohnmccain	2017-07-19	-1	D	False	False	False	False	False	False	True	False
train	874980451798196225	repbera	stevescalise	2017-06-14	-1	D	False	False	False	False	False	False	True	False
train	930538865420570624	frankpallone	repbobbyrush	2017-11-14	1	D	False	False	False	False	False	False	False	False
train	932638249507545088	repjimmypanetta	repcheri	2017-11-20	1	D	False	False	False	False	False	True	False	False
train	976456163448492032	repstefanik	teammoulton	2018-03-21	-1	R	False	False	False	False	True	False	False	False
train	976493153804083202	chrismurphyct	sendougjones	2018-03-21	1	D	False	False	False	False	True	False	False	False
train	977271206520000512	roslehtinen	rosadelauro	2018-03-23	-1	R	False	False	False	False	True	False	False	False
train	978312875944087552	reprokhanna	jimlangevin	2018-03-26	1	D	True	False	False	False	False	False	False	False
train	978411571276865536	reproybalallard	normajtorres	2018-03-26	1	D	False	False	False	False	False	True	False	False
train	978665696451334144	repteddeutch	roslehtinen	2018-03-27	-1	D	True	False	False	False	False	False	False	False
train	979384170106490881	senwarren	repcummings	2018-03-29	1	D	False	False	False	False	True	False	False	False
train	975901989795237888	repohalleran	reptomemmer	2018-03-19	-1	D	False	False	False	False	False	False	False	False
train	979719187806523393	repcheri	speakerryan	2018-03-30	-1	D	False	True	True	False	False	False	False	False
train	981563183105224705	sencapito	senalexander	2018-04-04	1	R	False	False	False	False	True	False	False	False
train	982299678480977921	sentinasmith	pattymurray	2018-04-06	1	D	False	False	False	False	True	False	False	False
train	983404800598511618	repcheri	senduckworth	2018-04-09	1	D	True	False	False	False	False	True	False	False
train	983436962114785280	senatorrounds	senduckworth	2018-04-09	-1	R	False	False	False	False	False	True	False	False
train	983460797241282560	repmikequigley	senduckworth	2018-04-09	1	D	True	False	False	False	False	True	False	False
train	983486153113374720	repspeier	senduckworth	2018-04-09	1	D	True	False	False	False	False	True	False	False
train	983497329134198784	lisamurkowski	senduckworth	2018-04-09	-1	R	False	False	False	False	False	True	False	False
train	981562239579754496	repvaldemings	repjohnlewis	2018-04-04	1	D	True	False	False	False	False	False	False	False
train	983745627497664512	reptedlieu	senduckworth	2018-04-10	1	D	False	False	False	False	False	True	False	False
train	975856012631707648	senfeinstein	chuckgrassley	2018-03-19	-1	D	False	False	False	False	True	False	False	False
train	975795961854418944	repbonamici	repmarcykaptur	2018-03-19	1	D	True	False	False	False	False	False	False	False
train	970822496298717184	repmattgaetz	repadamschiff	2018-03-05	-1	R	False	False	False	False	False	False	False	False
train	971508893154271232	repjohnyarmuth	repjohnlewis	2018-03-07	1	D	True	False	False	False	False	False	False	False
train	971517441011482624	senatorhassan	senduckworth	2018-03-07	1	D	False	False	False	False	True	False	False	False
train	972175227286441984	repmaloney	speakerryan	2018-03-09	-1	D	False	True	True	False	False	False	False	False
train	973548386027823105	sentedcruz	stevedaines	2018-03-13	1	R	False	False	False	False	False	False	False	False
train	973625249551015937	sentinasmith	lisamurkowski	2018-03-13	-1	D	False	False	False	False	False	True	False	False
train	974012392639262720	markwarner	timkaine	2018-03-14	1	D	False	False	False	False	False	False	False	False
train	975837993993998336	repdonbacon	repmccaul	2018-03-19	1	R	False	False	False	False	False	True	False	False
train	974043170748198917	repbrianfitz	repandybiggsaz	2018-03-14	1	R	False	False	False	False	True	False	False	False
train	974335075432255488	senthomtillis	senjohnthune	2018-03-15	1	R	False	False	False	False	False	False	False	False
train	974664269672407040	repcuellar	louiseslaughter	2018-03-16	1	D	True	False	False	False	False	False	True	False
train	974664370260234241	replancenj7	louiseslaughter	2018-03-16	-1	R	False	False	False	False	False	False	True	False
train	974674829495414784	repseanmaloney	louiseslaughter	2018-03-16	1	D	False	False	False	False	False	False	True	False
train	974712372635033601	repgregorymeeks	louiseslaughter	2018-03-16	1	D	True	False	False	False	False	False	False	False
train	975792006290079745	repjuanvargas	repmarcykaptur	2018-03-19	1	D	True	False	False	False	False	True	False	False
train	975794069829029889	senwhitehouse	chuckgrassley	2018-03-19	-1	D	False	False	False	False	False	False	False	False
train	974316344706523137	senrobportman	senatordurbin	2018-03-15	-1	R	False	False	False	False	False	True	False	False
train	984075717347610625	reprwilliams	speakerryan	2018-04-11	1	R	True	False	False	False	False	False	False	False
